user_id;longitude;latitude;accuracy;tracked_at
0;7.0389004;47.0516249;0.0;2019-01-25 20:00:16.178999901
0;7.038636;47.0514312;0.0;2019-01-25 20:00:24.964999914
0;7.038471899999999;47.051311;0.0;2019-01-25 20:00:31.396000147
0;7.0349648;47.04712429999999;0.0;2019-01-25 20:00:37.710999966
0;7.0337231;47.0462461;48.0;2019-01-25 20:00:40.000000000
0;7.0331220000000005;47.04581339999999;48.0;2019-01-25 20:00:41.000000000
0;7.032660099999999;47.045491600000005;48.0;2019-01-25 20:00:43.000000000
0;7.0311306;47.04444;48.0;2019-01-25 20:00:45.000000000
0;7.0303845;47.0440459;32.0;2019-01-25 20:00:47.000000000
0;7.0297826;47.0437704;32.0;2019-01-25 20:00:49.000000000
0;7.0293632;47.043595399999994;48.0;2019-01-25 20:00:51.000000000
0;7.0288012;47.043297499999994;48.0;2019-01-25 20:00:53.000000000
0;7.0283745;47.0430724;48.0;2019-01-25 20:00:55.000000000
0;7.027934200000001;47.0428412;48.0;2019-01-25 20:00:57.000000000
0;7.027211200000001;47.0424229;48.0;2019-01-25 20:00:59.000000000
0;7.0265881;47.0420071;48.0;2019-01-25 20:01:01.000000000
0;7.026141099999999;47.041662200000005;48.0;2019-01-25 20:01:03.000000000
0;7.0258329;47.041374100000006;48.0;2019-01-25 20:01:05.000000000
0;7.025568499999999;47.041095500000004;48.0;2019-01-25 20:01:07.000000000
0;7.0253614;47.0408289;48.0;2019-01-25 20:01:09.000000000
0;7.025067900000001;47.0404523;64.0;2019-01-25 20:01:11.000000000
0;7.024741199999999;47.0399797;64.0;2019-01-25 20:01:13.000000000
0;7.0242668;47.0392942;32.0;2019-01-25 20:01:15.000000000
0;7.0239419000000005;47.038829299999996;32.0;2019-01-25 20:01:16.000000000
0;7.0225113;47.0375236;48.0;2019-01-25 20:01:24.000000000
0;7.0220228;47.0370777;48.0;2019-01-25 20:01:28.289000034
0;7.0218490000000005;47.03691920000001;48.0;2019-01-25 20:01:36.378999949
0;7.021745599999999;47.0368248;48.0;2019-01-25 20:01:42.674000025
0;7.0181632;47.0359561;64.0;2019-01-25 20:01:44.000000000
0;7.016647900000001;47.0355111;64.0;2019-01-25 20:01:45.000000000
0;7.015817500000001;47.0352544;64.0;2019-01-25 20:01:46.000000000
0;7.0152094;47.0350606;64.0;2019-01-25 20:01:47.000000000
0;7.0147631;47.0349094;64.0;2019-01-25 20:01:48.000000000
0;7.014162299999999;47.034696999999994;64.0;2019-01-25 20:01:49.000000000
0;7.013681;47.0344843;64.0;2019-01-25 20:01:51.000000000
0;7.0130299;47.034135799999994;64.0;2019-01-25 20:01:53.000000000
0;7.0125099;47.033862899999995;64.0;2019-01-25 20:01:54.000000000
0;7.0121419000000005;47.0336401;64.0;2019-01-25 20:01:55.000000000
0;7.0117148;47.033302299999995;64.0;2019-01-25 20:01:56.000000000
0;7.0113635;47.033011;64.0;2019-01-25 20:01:57.000000000
0;7.0110542;47.032742799999994;64.0;2019-01-25 20:01:58.000000000
0;7.0107927;47.032514;64.0;2019-01-25 20:01:59.000000000
0;7.010552900000001;47.032301200000006;64.0;2019-01-25 20:02:00.000000000
0;7.0103287;47.0320989;64.0;2019-01-25 20:02:01.000000000
0;7.0097072;47.0315386;64.0;2019-01-25 20:02:13.410000086
0;7.0097072;47.0315386;64.0;2019-01-25 20:02:19.871000051
0;7.0097072;47.0315386;64.0;2019-01-25 20:02:25.265000105
0;7.0097072;47.0315386;64.0;2019-01-25 20:02:30.309000015
0;7.0097072;47.0315386;64.0;2019-01-25 20:02:35.285000086
0;7.0097072;47.0315386;64.0;2019-01-25 20:02:40.404999971
0;7.0097072;47.0315386;64.0;2019-01-25 20:02:45.529999970
0;7.0097072;47.0315386;64.0;2019-01-25 20:02:50.546000004
0;7.0097072;47.0315386;64.0;2019-01-25 20:02:55.726000071
0;6.9862984;47.0150928;0.0;2019-01-25 20:03:08.492000103
0;6.9841045;47.0149598;0.0;2019-01-25 20:03:15.311000109
0;6.982941900000001;47.014644;96.0;2019-01-25 20:03:23.000000000
0;6.981420299999999;47.0142299;64.0;2019-01-25 20:03:24.000000000
0;6.9804680999999995;47.0139699;64.0;2019-01-25 20:03:25.000000000
0;6.9796842;47.0137198;64.0;2019-01-25 20:03:26.000000000
0;6.9792629;47.0135854;64.0;2019-01-25 20:03:25.865000010
0;6.978799799999999;47.01343320000001;64.0;2019-01-25 20:03:27.000000000
0;6.9782545;47.013234499999996;48.0;2019-01-25 20:03:28.000000000
0;6.9777207;47.013021200000004;48.0;2019-01-25 20:03:29.000000000
0;6.9771768;47.0128152;48.0;2019-01-25 20:03:30.000000000
0;6.9766941;47.0126535;48.0;2019-01-25 20:03:31.000000000
0;6.9762164;47.0124928;32.0;2019-01-25 20:03:32.000000000
0;6.975772500000001;47.0123355;32.0;2019-01-25 20:03:33.000000000
0;6.9753314;47.0121664;32.0;2019-01-25 20:03:34.000000000
0;6.9745769;47.0119178;24.0;2019-01-25 20:03:35.000000000
0;6.974189900000001;47.0117429;32.0;2019-01-25 20:03:36.000000000
0;6.9737186;47.011636700000004;32.0;2019-01-25 20:03:37.000000000
0;6.9732908;47.0114878;32.0;2019-01-25 20:03:38.000000000
0;6.972800500000001;47.0112772;32.0;2019-01-25 20:03:39.000000000
0;6.9723701;47.0111068;32.0;2019-01-25 20:03:40.000000000
0;6.9718967;47.0108684;32.0;2019-01-25 20:03:41.000000000
0;6.9714075;47.0106429;32.0;2019-01-25 20:03:42.000000000
0;6.9710003;47.0104576;32.0;2019-01-25 20:03:43.000000000
0;6.9706592999999994;47.010330700000004;32.0;2019-01-25 20:03:44.000000000
0;6.970242900000001;47.0101931;32.0;2019-01-25 20:03:45.000000000
0;6.969819;47.010035200000004;32.0;2019-01-25 20:03:46.000000000
0;6.9694669000000005;47.0099284;32.0;2019-01-25 20:03:47.000000000
0;6.968995;47.0097805;32.0;2019-01-25 20:03:48.000000000
0;6.9685779000000005;47.009606299999994;24.0;2019-01-25 20:03:49.000000000
0;6.968159599999999;47.009428799999995;24.0;2019-01-25 20:03:50.000000000
0;6.96775;47.00926389999999;16.0;2019-01-25 20:03:51.000000000
0;6.967355900000001;47.0090857;16.0;2019-01-25 20:03:52.000000000
0;6.966985;47.00904439999999;16.0;2019-01-25 20:03:53.000000000
0;6.9666065999999995;47.0088714;24.0;2019-01-25 20:03:54.000000000
0;6.966220799999999;47.008699;24.0;2019-01-25 20:03:55.000000000
0;6.965828;47.0085327;24.0;2019-01-25 20:03:56.000000000
0;6.965378299999999;47.008416600000004;24.0;2019-01-25 20:03:57.000000000
0;6.964953200000001;47.0082528;24.0;2019-01-25 20:03:58.000000000
0;6.9645713;47.00808;24.0;2019-01-25 20:03:59.000000000
0;6.9641784;47.0079141;32.0;2019-01-25 20:04:00.000000000
0;6.9638577999999995;47.0077445;32.0;2019-01-25 20:04:01.000000000
0;6.9634945;47.007524100000005;32.0;2019-01-25 20:04:02.000000000
0;6.9630948;47.0073571;32.0;2019-01-25 20:04:03.000000000
0;6.9626946;47.0071691;24.0;2019-01-25 20:04:04.000000000
0;6.9623868;47.006938500000004;24.0;2019-01-25 20:04:05.000000000
0;6.9620804000000005;47.0071289;24.0;2019-01-25 20:04:06.000000000
0;6.961725500000001;47.0070152;24.0;2019-01-25 20:04:07.000000000
0;6.961359799999999;47.006991;24.0;2019-01-25 20:04:08.000000000
0;6.9610322;47.0068024;24.0;2019-01-25 20:04:09.000000000
0;6.9607121;47.0066387;24.0;2019-01-25 20:04:10.000000000
0;6.9603677;47.0064686;24.0;2019-01-25 20:04:11.000000000
0;6.960137400000001;47.0063789;16.0;2019-01-25 20:04:12.000000000
0;6.959733099999999;47.0061097;16.0;2019-01-25 20:04:13.000000000
0;6.959382300000001;47.0058862;16.0;2019-01-25 20:04:14.000000000
0;6.9591339;47.00577;16.0;2019-01-25 20:04:15.000000000
0;6.958854;47.005652399999995;16.0;2019-01-25 20:04:16.000000000
0;6.9585585000000005;47.0055225;16.0;2019-01-25 20:04:17.000000000
0;6.9582527999999995;47.005437799999996;16.0;2019-01-25 20:04:18.000000000
0;6.957969800000001;47.005247499999996;24.0;2019-01-25 20:04:19.000000000
0;6.957694;47.0050346;24.0;2019-01-25 20:04:20.000000000
0;6.9574511;47.0048881;24.0;2019-01-25 20:04:21.000000000
0;6.9571958;47.0046681;24.0;2019-01-25 20:04:22.000000000
0;6.9569534;47.004475;24.0;2019-01-25 20:04:23.000000000
0;6.9567502999999995;47.00440029999999;24.0;2019-01-25 20:04:24.000000000
0;6.956603100000001;47.0042506;32.0;2019-01-25 20:04:25.000000000
0;6.956388900000001;47.004096999999994;32.0;2019-01-25 20:04:26.000000000
0;6.9561425;47.003982799999996;32.0;2019-01-25 20:04:27.000000000
0;6.9559443;47.0039003;24.0;2019-01-25 20:04:28.000000000
0;6.9556647;47.003779200000004;24.0;2019-01-25 20:04:29.000000000
0;6.9554803;47.0037435;24.0;2019-01-25 20:04:30.000000000
0;6.9552201;47.0036641;32.0;2019-01-25 20:04:31.000000000
0;6.954952499999999;47.003598100000005;32.0;2019-01-25 20:04:32.000000000
0;6.9547061;47.0034835;32.0;2019-01-25 20:04:33.000000000
0;6.954476799999999;47.003383899999996;32.0;2019-01-25 20:04:34.000000000
0;6.9542265;47.00327720000001;32.0;2019-01-25 20:04:35.000000000
0;6.9539769;47.0031905;32.0;2019-01-25 20:04:36.000000000
0;6.953731299999999;47.0031463;32.0;2019-01-25 20:04:37.000000000
0;6.953474900000001;47.0030618;32.0;2019-01-25 20:04:38.000000000
0;6.9532131999999995;47.0030202;32.0;2019-01-25 20:04:39.000000000
0;6.9529561;47.0029393;16.0;2019-01-25 20:04:40.000000000
0;6.9526663;47.002864200000005;16.0;2019-01-25 20:04:41.000000000
0;6.95241;47.002790999999995;24.0;2019-01-25 20:04:42.000000000
0;6.9521584;47.00271970000001;24.0;2019-01-25 20:04:43.000000000
0;6.9519409;47.002655299999994;24.0;2019-01-25 20:04:44.000000000
0;6.9517197;47.002599700000005;24.0;2019-01-25 20:04:45.000000000
0;6.951337;47.0025461;24.0;2019-01-25 20:04:46.000000000
0;6.951089200000001;47.002474299999996;24.0;2019-01-25 20:04:47.000000000
0;6.950892;47.0024086;24.0;2019-01-25 20:04:48.000000000
0;6.950576299999999;47.0023341;24.0;2019-01-25 20:04:49.000000000
0;6.950292599999999;47.0022706;24.0;2019-01-25 20:04:50.000000000
0;6.9500273;47.002209;32.0;2019-01-25 20:04:51.000000000
0;6.9497613;47.0021477;32.0;2019-01-25 20:04:52.000000000
0;6.949443;47.0020821;32.0;2019-01-25 20:04:53.000000000
0;6.949443;47.0020821;32.0;2019-01-25 20:05:06.692999840
0;6.949443;47.0020821;32.0;2019-01-25 20:05:13.631000042
0;6.949443;47.0020821;32.0;2019-01-25 20:05:23.914999962
0;6.949443;47.0020821;32.0;2019-01-25 20:05:30.387000084
0;6.949443;47.0020821;32.0;2019-01-25 20:05:35.424000025
0;6.9401470000000005;46.999134000000005;48.0;2019-01-25 20:05:41.000000000
0;6.9401470000000005;46.999134000000005;48.0;2019-01-25 20:05:40.427000046
0;6.9396553;46.9988028;48.0;2019-01-25 20:05:43.000000000
0;6.9395129;46.9987395;48.0;2019-01-25 20:05:44.000000000
0;6.9393629;46.9987108;48.0;2019-01-25 20:05:45.000000000
0;6.9390946;46.9988081;48.0;2019-01-25 20:05:46.000000000
0;6.9390115;46.9987646;48.0;2019-01-25 20:05:47.000000000
0;6.9390114;46.9989784;48.0;2019-01-25 20:05:48.000000000
0;6.938869900000001;46.9987757;48.0;2019-01-25 20:05:49.000000000
0;6.938756;46.9987285;48.0;2019-01-25 20:05:50.000000000
0;6.9387369;46.9987037;48.0;2019-01-25 20:05:51.000000000
0;6.9386231;46.9986371;48.0;2019-01-25 20:05:52.000000000
0;6.9384934000000005;46.9985454;64.0;2019-01-25 20:05:53.000000000
0;6.9383867;46.998484399999995;64.0;2019-01-25 20:05:54.000000000
0;6.9383022;46.99846470000001;64.0;2019-01-25 20:05:55.000000000
0;6.938225599999999;46.9984291;64.0;2019-01-25 20:05:56.000000000
0;6.9381247;46.99838870000001;64.0;2019-01-25 20:05:57.000000000
0;6.937989599999999;46.9982914;64.0;2019-01-25 20:05:58.000000000
0;6.937827799999999;46.998139;64.0;2019-01-25 20:06:03.000000000
0;6.9378079;46.9981235;64.0;2019-01-25 20:06:04.000000000
0;6.9377303;46.9980981;64.0;2019-01-25 20:06:05.000000000
0;6.937769;46.9981058;64.0;2019-01-25 20:06:06.000000000
0;6.9377481;46.9980979;64.0;2019-01-25 20:06:07.000000000
0;6.937734900000001;46.9980908;64.0;2019-01-25 20:06:08.000000000
0;6.937735400000001;46.998087100000006;64.0;2019-01-25 20:06:09.000000000
0;6.9377154999999995;46.99807979999999;64.0;2019-01-25 20:06:10.000000000
0;6.9376882;46.9980717;64.0;2019-01-25 20:06:11.000000000
0;6.9373132;46.9981098;0.0;2019-01-25 20:06:24.676000118
0;6.9373132;46.9981098;0.0;2019-01-25 20:06:31.349999905
0;6.9373132;46.9981098;0.0;2019-01-25 20:06:42.857000113
0;6.9373132;46.9981098;0.0;2019-01-25 20:06:54.432999849
0;6.9373132;46.9981098;0.0;2019-01-25 20:07:05.912000179
0;6.9386425;46.998275;0.0;2019-01-25 20:07:15.105000019
0;6.9373705;46.998127000000004;96.0;2019-01-25 20:07:18.000000000
0;6.937406;46.9981393;96.0;2019-01-25 20:07:19.000000000
0;6.9374473;46.9981534;96.0;2019-01-25 20:07:20.000000000
0;6.937486200000001;46.9981667;96.0;2019-01-25 20:07:20.131000042
0;6.937543700000001;46.9981838;64.0;2019-01-25 20:07:21.000000000
0;6.9375947;46.9981971;64.0;2019-01-25 20:07:22.000000000
0;6.937636599999999;46.9982071;96.0;2019-01-25 20:07:23.000000000
0;6.9376714999999995;46.998216;64.0;2019-01-25 20:07:24.000000000
0;6.9377076;46.998225;64.0;2019-01-25 20:07:25.000000000
0;6.9377512999999995;46.9982353;64.0;2019-01-25 20:07:26.000000000
0;6.937796400000001;46.998245399999995;64.0;2019-01-25 20:07:27.000000000
0;6.9377285;46.99818870000001;48.0;2019-01-25 20:07:28.000000000
0;6.937696000000001;46.9981623;48.0;2019-01-25 20:07:29.000000000
0;6.9376783;46.9981479;48.0;2019-01-25 20:07:30.000000000
0;6.9376637;46.9981363;48.0;2019-01-25 20:07:31.000000000
0;6.9376527999999995;46.9981299;64.0;2019-01-25 20:07:32.000000000
0;6.9376508;46.9981295;64.0;2019-01-25 20:07:33.000000000
0;6.9376675;46.998131;64.0;2019-01-25 20:07:34.000000000
0;6.937690700000001;46.9981278;64.0;2019-01-25 20:07:35.000000000
0;6.9377159;46.9981364;64.0;2019-01-25 20:07:36.000000000
0;6.937736200000001;46.9981489;64.0;2019-01-25 20:07:37.000000000
0;6.937746000000001;46.9981625;48.0;2019-01-25 20:07:38.000000000
0;6.9377495;46.9981791;48.0;2019-01-25 20:07:39.000000000
0;6.9377413;46.9981906;48.0;2019-01-25 20:07:40.000000000
0;6.937734299999999;46.9982024;48.0;2019-01-25 20:07:41.000000000
0;6.937730499999999;46.99821420000001;48.0;2019-01-25 20:07:42.000000000
0;6.9377281;46.9982263;64.0;2019-01-25 20:07:43.000000000
0;6.9377287;46.998239399999996;64.0;2019-01-25 20:07:44.000000000
0;6.937720599999999;46.9982451;64.0;2019-01-25 20:07:45.000000000
0;6.9377070000000005;46.9982464;64.0;2019-01-25 20:07:46.000000000
0;6.937692299999999;46.998250299999995;64.0;2019-01-25 20:07:47.000000000
0;6.9376781;46.9982551;96.0;2019-01-25 20:07:48.000000000
0;6.9376548;46.998255900000004;96.0;2019-01-25 20:07:49.000000000
0;6.9376295;46.9982535;96.0;2019-01-25 20:07:50.000000000
0;6.9376048;46.9982506;96.0;2019-01-25 20:07:51.000000000
0;6.9375812;46.9982465;96.0;2019-01-25 20:07:52.000000000
0;6.9375572;46.9982415;96.0;2019-01-25 20:07:53.000000000
0;6.9375341;46.99823610000001;96.0;2019-01-25 20:07:54.000000000
0;6.9375122000000005;46.99823060000001;96.0;2019-01-25 20:07:55.000000000
0;6.937491099999999;46.9982244;96.0;2019-01-25 20:07:56.000000000
0;6.9374652999999995;46.9982162;96.0;2019-01-25 20:07:57.000000000
0;6.9374387;46.9982076;96.0;2019-01-25 20:07:58.000000000
0;6.9374016;46.9981951;96.0;2019-01-25 20:07:59.000000000
0;6.937359900000001;46.9981804;96.0;2019-01-25 20:08:00.000000000
0;6.9373137;46.998163399999996;96.0;2019-01-25 20:08:01.000000000
0;6.9372622;46.9981445;96.0;2019-01-25 20:08:02.000000000
0;6.937206599999999;46.998124;96.0;2019-01-25 20:08:03.000000000
0;6.9371481;46.9981025;96.0;2019-01-25 20:08:04.000000000
0;6.9370913;46.998082399999994;96.0;2019-01-25 20:08:05.000000000
0;6.9370227;46.99806029999999;96.0;2019-01-25 20:08:06.000000000
0;6.9369508;46.998037700000005;96.0;2019-01-25 20:08:07.000000000
0;6.935853599999999;46.9976754;96.0;2019-01-25 20:08:14.000000000
0;6.9354394;46.997539700000004;96.0;2019-01-25 20:08:15.000000000
0;6.9351129;46.997412;96.0;2019-01-25 20:08:16.000000000
0;6.9348982;46.997321500000005;96.0;2019-01-25 20:08:17.000000000
0;6.9347325;46.99725479999999;96.0;2019-01-25 20:08:18.000000000
0;6.9346022;46.997209999999995;96.0;2019-01-25 20:08:19.000000000
0;6.934485499999999;46.9971703;96.0;2019-01-25 20:08:20.000000000
0;6.934369800000001;46.997122999999995;96.0;2019-01-25 20:08:21.000000000
0;6.9342561;46.9970875;96.0;2019-01-25 20:08:22.000000000
0;6.9341445;46.997050200000004;96.0;2019-01-25 20:08:23.000000000
0;6.9340378;46.99701470000001;96.0;2019-01-25 20:08:24.000000000
0;6.933928900000001;46.9969727;96.0;2019-01-25 20:08:25.000000000
0;6.9337781000000005;46.996917100000005;96.0;2019-01-25 20:08:27.000000000
0;6.9334074999999995;46.9967805;96.0;2019-01-25 20:08:40.357999802
0;6.9386425;46.998275;0.0;2019-01-25 20:08:46.772999763
0;6.928774900000001;46.994969700000006;0.0;2019-01-25 20:08:53.103999853
0;6.9287746;46.994961700000005;48.0;2019-01-25 20:08:55.000000000
0;6.928770500000001;46.9949533;48.0;2019-01-25 20:08:56.000000000
0;6.928758800000001;46.99494179999999;48.0;2019-01-25 20:08:58.000000000
0;6.928744999999999;46.9949281;48.0;2019-01-25 20:08:58.132999897
0;6.9287045;46.994899700000005;48.0;2019-01-25 20:09:00.000000000
0;6.921124000000001;46.9917977;0.0;2019-01-25 20:09:19.660000086
0;6.921252900000001;46.991939200000004;64.0;2019-01-25 20:09:21.000000000
0;6.921303699999999;46.9920411;64.0;2019-01-25 20:09:22.000000000
0;6.9211672;46.9921071;48.0;2019-01-25 20:09:24.000000000
0;6.9210828;46.9921479;48.0;2019-01-25 20:09:24.678999901
0;6.920847200000001;46.9921141;48.0;2019-01-25 20:09:26.000000000
0;6.920422099999999;46.9920172;48.0;2019-01-25 20:09:28.000000000
0;6.9198473;46.9918954;48.0;2019-01-25 20:09:30.000000000
0;6.9188948;46.991834999999995;48.0;2019-01-25 20:09:32.000000000
0;6.917566900000001;46.99133320000001;48.0;2019-01-25 20:09:34.000000000
0;6.9169396999999995;46.99103;48.0;2019-01-25 20:09:36.000000000
0;6.9164268;46.990611799999996;32.0;2019-01-25 20:09:38.000000000
0;6.915922500000001;46.990117100000006;48.0;2019-01-25 20:09:40.000000000
0;6.915737299999999;46.9898906;48.0;2019-01-25 20:09:42.000000000
0;6.9154208;46.9894787;48.0;2019-01-25 20:09:44.000000000
0;6.9151429;46.9891778;48.0;2019-01-25 20:09:46.000000000
0;6.914865600000001;46.98893029999999;32.0;2019-01-25 20:09:48.000000000
0;6.914588799999999;46.988712799999995;32.0;2019-01-25 20:09:50.000000000
0;6.914358;46.988585799999996;96.0;2019-01-25 20:09:52.000000000
0;6.914053200000001;46.988439899999996;48.0;2019-01-25 20:09:54.000000000
0;6.9123353000000005;46.9877164;48.0;2019-01-25 20:09:55.000000000
0;6.9121473;46.9877351;48.0;2019-01-25 20:09:56.000000000
0;6.9119729;46.9877001;48.0;2019-01-25 20:09:57.000000000
0;6.9117679999999995;46.987632399999995;48.0;2019-01-25 20:09:58.000000000
0;6.9115413;46.9875608;48.0;2019-01-25 20:09:59.000000000
0;6.911279400000001;46.9875106;48.0;2019-01-25 20:10:00.000000000
0;6.911005900000001;46.9874538;48.0;2019-01-25 20:10:01.000000000
0;6.9107259999999995;46.9873925;48.0;2019-01-25 20:10:02.000000000
0;6.9104444;46.987322999999996;48.0;2019-01-25 20:10:03.000000000
0;6.9101327999999995;46.9872406;48.0;2019-01-25 20:10:04.000000000
0;6.9098219;46.987159000000005;48.0;2019-01-25 20:10:05.000000000
0;6.9095002999999995;46.9870795;64.0;2019-01-25 20:10:06.000000000
0;6.9091834;46.9869975;64.0;2019-01-25 20:10:07.000000000
0;6.9082068;46.986745;64.0;2019-01-25 20:10:19.352999926
0;6.9082068;46.986745;64.0;2019-01-25 20:10:25.932000160
0;6.9082068;46.986745;64.0;2019-01-25 20:10:31.932000160
0;6.9082068;46.986745;64.0;2019-01-25 20:10:38.355000019
0;6.9082068;46.986745;64.0;2019-01-25 20:10:43.376000166
0;6.9082068;46.986745;64.0;2019-01-25 20:10:48.358999968
0;6.9082068;46.986745;64.0;2019-01-25 20:10:53.454999924
0;6.8997531;46.9820175;0.0;2019-01-25 20:10:58.589999914
0;6.9009742;46.9825539;0.0;2019-01-25 20:11:03.723999977
0;6.9009742;46.9825539;0.0;2019-01-25 20:11:08.752000093
0;6.877005099999999;46.9751527;0.0;2019-01-25 20:11:13.772999763
0;6.877005099999999;46.9751527;0.0;2019-01-25 20:11:18.783999920
0;6.871584299999999;46.9827991;0.0;2019-01-25 20:11:23.845999956
0;6.8609735;46.98099620000001;0.0;2019-01-25 20:11:28.898999929
0;6.8629095;46.98149;0.0;2019-01-25 20:11:33.922000170
0;6.871584299999999;46.9827991;0.0;2019-01-25 20:11:39.052000046
0;6.9082068;46.986745;64.0;2019-01-25 20:11:44.184000015
0;6.9082068;46.986745;64.0;2019-01-25 20:11:49.186000109
0;6.881952900000001;46.9760749;0.0;2019-01-25 20:11:54.352999926
0;6.9082068;46.986745;64.0;2019-01-25 20:11:59.366000175
0;6.881952900000001;46.9760749;0.0;2019-01-25 20:12:04.519999981
0;6.8584312999999995;46.9689491;0.0;2019-01-25 20:12:09.616000175
0;6.8584312999999995;46.9689491;0.0;2019-01-25 20:12:15.108999968
0;6.868098900000001;46.968368700000006;0.0;2019-01-25 20:12:20.156000137
0;6.8519105;46.967510499999996;0.0;2019-01-25 20:12:24.732000113
0;6.8567094;46.9678326;0.0;2019-01-25 20:12:29.833999872
0;6.8531727;46.957677600000004;0.0;2019-01-25 20:12:36.027000189
0;6.8531727;46.957677600000004;0.0;2019-01-25 20:12:41.007000208
0;6.8531727;46.957677600000004;0.0;2019-01-25 20:12:47.498999834
0;6.8469675;46.9665869;0.0;2019-01-25 20:12:52.454999924
0;6.8446489;46.9554444;0.0;2019-01-25 20:12:59.002999783
0;6.8531727;46.957677600000004;0.0;2019-01-25 20:13:04.277000189
0;6.8333476;46.958254700000005;0.0;2019-01-25 20:13:10.722999811
0;6.8446489;46.9554444;0.0;2019-01-25 20:13:15.928999901
0;6.8455129;46.9575268;0.0;2019-01-25 20:13:20.922999859
0;6.8531727;46.957677600000004;0.0;2019-01-25 20:13:26.022000074
0;6.8294567;46.945074299999995;0.0;2019-01-25 20:13:31.072999954
0;6.8294567;46.945074299999995;0.0;2019-01-25 20:13:36.196000099
0;6.8294567;46.945074299999995;0.0;2019-01-25 20:13:41.312999964
0;6.8531727;46.957677600000004;0.0;2019-01-25 20:13:46.352999926
0;6.8531727;46.957677600000004;0.0;2019-01-25 20:13:51.460999966
0;6.8243941999999995;46.9520553;0.0;2019-01-25 20:13:58.342999935
